"Name","Country","code","link","run_against","total_out","others_avg","BattingAverage","Inns","Not_out"
"norman cowans","england",10839,"https://stats.espncricinfo.com/ci/engine/player/10839.html?class=1;template=results;type=allround;view=match",17609,520,33.86346154,7.95,29,7
"chris cowdrey","england",10843,"https://stats.espncricinfo.com/ci/engine/player/10843.html?class=1;template=results;type=allround;view=match",6593,190,34.7,14.42,8,1
"colin cowdrey","england",10846,"https://stats.espncricinfo.com/ci/engine/player/10846.html?class=1;template=results;type=allround;view=match",80828,2532,31.92259084,44.06,188,15
"alec coxon","england",10850,"https://stats.espncricinfo.com/ci/engine/player/10850.html?class=1;template=results;type=allround;view=match",2629,79,33.27848101,9.5,2,0
"mason crane","england",660889,"https://stats.espncricinfo.com/ci/engine/player/660889.html?class=1;template=results;type=allround;view=match",2740,73,37.53424658,3,2,0
"james cranston","england",10861,"https://stats.espncricinfo.com/ci/engine/player/10861.html?class=1;template=results;type=allround;view=match",2001,79,25.32911392,15.5,2,0
"ken cranston","england",10862,"https://stats.espncricinfo.com/ci/engine/player/10862.html?class=1;template=results;type=allround;view=match",9184,243,37.79423868,14.92,14,0
"jack crapp","england",10864,"https://stats.espncricinfo.com/ci/engine/player/10864.html?class=1;template=results;type=allround;view=match",8101,204,39.71078431,29,13,2
"jack crawford","england",10866,"https://stats.espncricinfo.com/ci/engine/player/10866.html?class=1;template=results;type=allround;view=match",9711,349,27.8252149,22.33,23,2
"john crawley","england",10870,"https://stats.espncricinfo.com/ci/engine/player/10870.html?class=1;template=results;type=allround;view=match",31119,855,36.39649123,34.61,61,9
"zak crawley","england",665053,"https://stats.espncricinfo.com/ci/engine/player/665053.html?class=1;template=results;type=allround;view=match",43825,1266,34.61690363,30.51,97,2
"robert croft","england",10881,"https://stats.espncricinfo.com/ci/engine/player/10881.html?class=1;template=results;type=allround;view=match",17436,544,32.05147059,16.19,34,8
"sam curran","england",662973,"https://stats.espncricinfo.com/ci/engine/player/662973.html?class=1;template=results;type=allround;view=match",19804,638,31.04075235,24.69,38,5
"tom curran","england",550235,"https://stats.espncricinfo.com/ci/engine/player/550235.html?class=1;template=results;type=allround;view=match",3712,91,40.79120879,33,3,1
"tim curtis","england",10897,"https://stats.espncricinfo.com/ci/engine/player/10897.html?class=1;template=results;type=allround;view=match",5158,158,32.64556962,15.55,9,0
"willis cuttell","england",10900,"https://stats.espncricinfo.com/ci/engine/player/10900.html?class=1;template=results;type=allround;view=match",2696,102,26.43137255,16.25,4,0
"eddie dawson","england",11843,"https://stats.espncricinfo.com/ci/engine/player/11843.html?class=1;template=results;type=allround;view=match",4672,147,31.78231293,19.44,9,0
"liam dawson","england",211855,"https://stats.espncricinfo.com/ci/engine/player/211855.html?class=1;template=results;type=allround;view=match",4648,128,36.3125,21,6,2
"richard dawson","england",11848,"https://stats.espncricinfo.com/ci/engine/player/11848.html?class=1;template=results;type=allround;view=match",7673,209,36.71291866,11.4,13,3
"harry dean","england",11855,"https://stats.espncricinfo.com/ci/engine/player/11855.html?class=1;template=results;type=allround;view=match",3232,122,26.49180328,5,4,2
"phil defreitas","england",11865,"https://stats.espncricinfo.com/ci/engine/player/11865.html?class=1;template=results;type=allround;view=match",37251,1066,34.94465291,14.82,68,5
"joe denly","england",12454,"https://stats.espncricinfo.com/ci/engine/player/12454.html?class=1;template=results;type=allround;view=match",12865,405,31.7654321,29.53,28,0
"mike denness","england",11870,"https://stats.espncricinfo.com/ci/engine/player/11870.html?class=1;template=results;type=allround;view=match",22687,648,35.01080247,39.69,45,3
"lucky denton","england",11875,"https://stats.espncricinfo.com/ci/engine/player/11875.html?class=1;template=results;type=allround;view=match",8645,317,27.27129338,20.19,22,1
"john dewes","england",11883,"https://stats.espncricinfo.com/ci/engine/player/11883.html?class=1;template=results;type=allround;view=match",4976,162,30.71604938,12.1,10,0
"ted dexter","england",11886,"https://stats.espncricinfo.com/ci/engine/player/11886.html?class=1;template=results;type=allround;view=match",48407,1397,34.65068003,47.89,102,8
"graham dilley","england",11893,"https://stats.espncricinfo.com/ci/engine/player/11893.html?class=1;template=results;type=allround;view=match",31857,944,33.74682203,13.35,58,19
"alfred dipper","england",11898,"https://stats.espncricinfo.com/ci/engine/player/11898.html?class=1;template=results;type=allround;view=match",2466,76,32.44736842,25.5,2,0
"hubert doggart","england",11910,"https://stats.espncricinfo.com/ci/engine/player/11910.html?class=1;template=results;type=allround;view=match",3365,103,32.66990291,19,4,0
"basil d oliveira","england",11914,"https://stats.espncricinfo.com/ci/engine/player/11914.html?class=1;template=results;type=allround;view=match",37061,1101,33.66121708,40.06,70,8
"tom dollery","england",11918,"https://stats.espncricinfo.com/ci/engine/player/11918.html?class=1;template=results;type=allround;view=match",5290,149,35.5033557,10.28,7,0
"arthur dolphin","england",11919,"https://stats.espncricinfo.com/ci/engine/player/11919.html?class=1;template=results;type=allround;view=match",2827,78,36.24358974,0.5,2,0
"johnny douglas","england",11927,"https://stats.espncricinfo.com/ci/engine/player/11927.html?class=1;template=results;type=allround;view=match",18883,568,33.24471831,29.15,35,2
"paul downton","england",11931,"https://stats.espncricinfo.com/ci/engine/player/11931.html?class=1;template=results;type=allround;view=match",25320,736,34.40217391,19.62,48,8
"frank druce","england",11940,"https://stats.espncricinfo.com/ci/engine/player/11940.html?class=1;template=results;type=allround;view=match",5743,165,34.80606061,28,9,0
"andy ducat","england",11943,"https://stats.espncricinfo.com/ci/engine/player/11943.html?class=1;template=results;type=allround;view=match",2616,78,33.53846154,2.5,2,0
"ben duckett","england",521637,"https://stats.espncricinfo.com/ci/engine/player/521637.html?class=1;template=results;type=allround;view=match",29451,827,35.61185006,39.82,60,3
"george duckworth","england",11946,"https://stats.espncricinfo.com/ci/engine/player/11946.html?class=1;template=results;type=allround;view=match",22104,589,37.52801358,14.62,28,12
"duleep","england",11951,"https://stats.espncricinfo.com/ci/engine/player/11951.html?class=1;template=results;type=allround;view=match",9832,266,36.96240602,58.52,19,2
"jack durston","england",11963,"https://stats.espncricinfo.com/ci/engine/player/11963.html?class=1;template=results;type=allround;view=match",2517,78,32.26923077,8,2,1
"mark ealham","england",12466,"https://stats.espncricinfo.com/ci/engine/player/12466.html?class=1;template=results;type=allround;view=match",7885,228,34.58333333,21,13,3
"phil edmonds","england",12486,"https://stats.espncricinfo.com/ci/engine/player/12486.html?class=1;template=results;type=allround;view=match",40923,1172,34.91723549,17.5,65,15
"john edrich","england",12490,"https://stats.espncricinfo.com/ci/engine/player/12490.html?class=1;template=results;type=allround;view=match",59305,1714,34.60035006,43.54,127,9
"bill edrich","england",12492,"https://stats.espncricinfo.com/ci/engine/player/12492.html?class=1;template=results;type=allround;view=match",33812,882,38.33560091,40,63,2
"harry elliott","england",12504,"https://stats.espncricinfo.com/ci/engine/player/12504.html?class=1;template=results;type=allround;view=match",4525,152,29.76973684,15.25,5,1
"richard ellison","england",12507,"https://stats.espncricinfo.com/ci/engine/player/12507.html?class=1;template=results;type=allround;view=match",10068,307,32.79478827,13.46,16,1
"john emburey","england",12514,"https://stats.espncricinfo.com/ci/engine/player/12514.html?class=1;template=results;type=allround;view=match",49002,1485,32.9979798,22.53,96,20
"george emmett","england",12517,"https://stats.espncricinfo.com/ci/engine/player/12517.html?class=1;template=results;type=allround;view=match",2404,74,32.48648649,5,2,0
"tom emmett","england",12518,"https://stats.espncricinfo.com/ci/engine/player/12518.html?class=1;template=results;type=allround;view=match",5709,225,25.37333333,13.33,13,1
"john evans","england",12523,"https://stats.espncricinfo.com/ci/engine/player/12523.html?class=1;template=results;type=allround;view=match",2499,76,32.88157895,9,2,0
"godfrey evans","england",12543,"https://stats.espncricinfo.com/ci/engine/player/12543.html?class=1;template=results;type=allround;view=match",69220,2214,31.26467931,20.49,133,14
"arthur fagg","england",12800,"https://stats.espncricinfo.com/ci/engine/player/12800.html?class=1;template=results;type=allround;view=match",5368,163,32.93251534,18.75,8,0
"neil fairbrother","england",12803,"https://stats.espncricinfo.com/ci/engine/player/12803.html?class=1;template=results;type=allround;view=match",8901,238,37.39915966,15.64,15,1
"frederick fane","england",12807,"https://stats.espncricinfo.com/ci/engine/player/12807.html?class=1;template=results;type=allround;view=match",11038,396,27.87373737,26.23,27,1
"ken farnes","england",12812,"https://stats.espncricinfo.com/ci/engine/player/12812.html?class=1;template=results;type=allround;view=match",15656,389,40.24678663,4.83,17,5
"bill farrimond","england",12814,"https://stats.espncricinfo.com/ci/engine/player/12814.html?class=1;template=results;type=allround;view=match",4721,160,29.50625,16.57,7,0
"percy fender","england",12828,"https://stats.espncricinfo.com/ci/engine/player/12828.html?class=1;template=results;type=allround;view=match",12190,342,35.64327485,19,21,1
"j j ferris","england",5225,"https://stats.espncricinfo.com/ci/engine/player/5225.html?class=1;template=results;type=allround;view=match",4397,278,15.81654676,16,1,0
"arthur fielder","england",12835,"https://stats.espncricinfo.com/ci/engine/player/12835.html?class=1;template=results;type=allround;view=match",6688,217,30.8202765,11.14,12,5
"steven finn","england",210283,"https://stats.espncricinfo.com/ci/engine/player/210283.html?class=1;template=results;type=allround;view=match",31695,920,34.45108696,11.16,47,22
"matthew fisher","england",639080,"https://stats.espncricinfo.com/ci/engine/player/639080.html?class=1;template=results;type=allround;view=match",2820,78,36.15384615,0,1,1
"laurie fishlock","england",12845,"https://stats.espncricinfo.com/ci/engine/player/12845.html?class=1;template=results;type=allround;view=match",4714,130,36.26153846,11.75,5,1
"jack flavell","england",12848,"https://stats.espncricinfo.com/ci/engine/player/12848.html?class=1;template=results;type=allround;view=match",4964,153,32.44444444,7.75,6,2
"keith fletcher","england",12854,"https://stats.espncricinfo.com/ci/engine/player/12854.html?class=1;template=results;type=allround;view=match",44497,1324,33.60800604,39.9,96,14
"andrew flintoff","england",12856,"https://stats.espncricinfo.com/ci/engine/player/12856.html?class=1;template=results;type=allround;view=match",67589,1839,36.7531267,31.89,128,9
"wilf flowers","england",12860,"https://stats.espncricinfo.com/ci/engine/player/12860.html?class=1;template=results;type=allround;view=match",5619,242,23.21900826,18.14,14,0
"ben foakes","england",364788,"https://stats.espncricinfo.com/ci/engine/player/364788.html?class=1;template=results;type=allround;view=match",21885,681,32.13656388,29.2,46,7
"francis ford","england",12866,"https://stats.espncricinfo.com/ci/engine/player/12866.html?class=1;template=results;type=allround;view=match",5570,175,31.82857143,18.66,9,0
"frank foster","england",12875,"https://stats.espncricinfo.com/ci/engine/player/12875.html?class=1;template=results;type=allround;view=match",8238,295,27.92542373,23.57,15,1
"james foster","england",12877,"https://stats.espncricinfo.com/ci/engine/player/12877.html?class=1;template=results;type=allround;view=match",7682,222,34.6036036,25.11,12,3
"neil foster","england",12879,"https://stats.espncricinfo.com/ci/engine/player/12879.html?class=1;template=results;type=allround;view=match",25197,704,35.79119318,11.73,45,7
"tip foster","england",12881,"https://stats.espncricinfo.com/ci/engine/player/12881.html?class=1;template=results;type=allround;view=match",6616,246,26.89430894,46.3,14,1
"arnold fothergill","england",12883,"https://stats.espncricinfo.com/ci/engine/player/12883.html?class=1;template=results;type=allround;view=match",2352,98,24,16.5,2,0
"graeme fowler","england",12884,"https://stats.espncricinfo.com/ci/engine/player/12884.html?class=1;template=results;type=allround;view=match",17675,511,34.5890411,35.32,37,0
"angus fraser","england",12909,"https://stats.espncricinfo.com/ci/engine/player/12909.html?class=1;template=results;type=allround;view=match",39745,1114,35.67773788,7.46,67,15
"tich freeman","england",12918,"https://stats.espncricinfo.com/ci/engine/player/12918.html?class=1;template=results;type=allround;view=match",11355,342,33.20175439,14,16,5
"bruce french","england",12923,"https://stats.espncricinfo.com/ci/engine/player/12923.html?class=1;template=results;type=allround;view=match",12516,375,33.376,18.11,21,4
"c b fry","england",12930,"https://stats.espncricinfo.com/ci/engine/player/12930.html?class=1;template=results;type=allround;view=match",16016,630,25.42222222,32.18,41,3
